,Time,Volume
4910,114.69425010681152,1.28
4911,114.69425010681152,1.07
4912,114.69425010681152,1.33
4913,114.82841753959656,0.95
4914,114.82841753959656,0.87
4915,114.82841753959656,0.92
4916,114.82841753959656,1.3
4917,114.82841753959656,1.15
4918,114.94475245475769,1.03
4919,114.94475245475769,1.09
4920,114.94475245475769,1.3
4921,114.94475245475769,0.83
4922,114.94475245475769,0.74
4923,115.06230640411377,1.02
4924,115.06230640411377,0.85
4925,115.06230640411377,1.02
4926,115.06230640411377,1.1
4927,115.06230640411377,1.08
4928,115.06230640411377,1.03
4929,115.19574809074402,1.15
4930,115.19574809074402,0.8
4931,115.19574809074402,0.92
4932,115.19574809074402,0.9
4933,115.19574809074402,0.96
4934,115.31257700920105,1.26
4935,115.31257700920105,1.19
4936,115.31350040435791,0.88
4937,115.31350040435791,1.18
4938,115.31427669525146,0.76
4939,115.42981934547424,0.85
4940,115.42981934547424,1.23
4941,115.42981934547424,1.04
4942,115.42981934547424,1.04
4943,115.42981934547424,0.92
4944,115.42981934547424,1.09
4945,115.5638530254364,1.16
4946,115.5638530254364,1.26
4947,115.5638530254364,1.01
4948,115.5638530254364,1.0
4949,115.5638530254364,1.24
4950,115.68020105361938,1.07
4951,115.68020105361938,1.08
4952,115.68020105361938,0.94
4953,115.681161403656,1.1
4954,115.681161403656,1.25
4955,115.7975103855133,1.45
4956,115.7975103855133,1.37
4957,115.7975103855133,1.32
4958,115.7975103855133,1.27
4959,115.7975103855133,1.34
4960,115.79852104187012,1.08
4961,115.93125176429749,1.42
4962,115.93125176429749,1.2
4963,115.93226170539856,1.22
4964,115.93226170539856,1.34
4965,115.93226170539856,1.46
4966,116.04958701133728,1.31
4967,116.04958701133728,1.26
4968,116.04958701133728,1.29
4969,116.04958701133728,1.07
4970,116.04958701133728,0.79
4971,116.16587233543396,0.74
4972,116.16587233543396,0.77
4973,116.16587233543396,0.99
4974,116.16587233543396,0.97
4975,116.16587233543396,1.35
4976,116.16587233543396,1.03
4977,116.30043077468872,1.36
4978,116.30089354515076,1.2
4979,116.30089354515076,1.06
4980,116.30089354515076,1.21
4981,116.30089354515076,1.29
4982,116.41843819618225,1.23
4983,116.41843819618225,1.23
4984,116.41843819618225,1.17
4985,116.41843819618225,1.24
4986,116.41843819618225,1.2
4987,116.53453135490417,1.05
4988,116.53453135490417,0.85
4989,116.53453135490417,1.1
4990,116.53453135490417,0.94
4991,116.53453135490417,0.96
4992,116.53453135490417,1.13
4993,116.66935181617737,1.65
4994,116.66935181617737,1.3
4995,116.66935181617737,1.01
4996,116.67035913467407,0.82
4997,116.67035913467407,0.84
4998,116.78543281555176,0.91
4999,116.78543281555176,0.9
5000,116.78543281555176,0.72
5001,116.78543281555176,0.69
5002,116.78543281555176,0.71
5003,116.90329718589783,0.68
5004,116.90455198287964,0.87
5005,116.9056887626648,1.29
5006,116.90661263465881,1.28
5007,116.90661263465881,1.44
5008,116.90755224227905,1.05
5009,117.03648781776428,1.38
5010,117.03648781776428,1.14
5011,117.03648781776428,1.11
5012,117.03648781776428,1.33
5013,117.03750085830688,1.2
5014,117.15429973602295,1.13
5015,117.15429973602295,1.18
5016,117.15429973602295,1.22
5017,117.15429973602295,1.1
5018,117.15529441833496,0.99
5019,117.27095556259155,1.27
5020,117.27095556259155,1.08
5021,117.27095556259155,1.06
5022,117.27095556259155,1.14
5023,117.2719578742981,1.24
5024,117.2719578742981,1.17
5025,117.40543699264526,1.22
5026,117.40543699264526,1.37
5027,117.40543699264526,0.84
5028,117.40637159347534,0.94
5029,117.40637159347534,0.97
5030,117.5213212966919,1.1
5031,117.5213212966919,0.99
5032,117.52232837677002,0.87
5033,117.52232837677002,1.13
5034,117.52232837677002,1.09
5035,117.63733148574829,1.19
5036,117.63832688331604,1.25
5037,117.63832688331604,1.34
5038,117.63832688331604,1.4
5039,117.63832688331604,1.19
5040,117.63832688331604,1.32
5041,117.7718334197998,1.43
5042,117.77276396751404,0.98
5043,117.77276396751404,1.23
5044,117.77276396751404,1.16
5045,117.77276396751404,1.11
5046,117.88847780227661,1.14
5047,117.88847780227661,1.06
5048,117.88948392868042,1.26
5049,117.88948392868042,1.41
5050,117.88948392868042,0.97
5051,118.00650119781494,1.02
5052,118.00650119781494,0.94
5053,118.00650119781494,1.02
5054,118.00650119781494,1.23
5055,118.00755310058594,1.26
5056,118.00755310058594,1.46
5057,118.13971877098083,1.23
5058,118.13971877098083,1.3
5059,118.13971877098083,1.41
5060,118.13971877098083,1.17
5061,118.14076161384583,1.36
5062,118.2575147151947,1.03
5063,118.2575147151947,1.23
5064,118.2575147151947,1.27
5065,118.2575147151947,1.12
5066,118.2575147151947,1.17
5067,118.3742847442627,1.18
5068,118.3742847442627,1.31
5069,118.3742847442627,0.86
5070,118.3742847442627,1.14
5071,118.3742847442627,1.34
5072,118.3742847442627,1.4
5073,118.50954699516296,1.0
5074,118.50954699516296,0.75
5075,118.50954699516296,0.68
5076,118.50954699516296,1.03
5077,118.51055598258972,0.93
5078,118.62660312652588,1.04
5079,118.62660312652588,0.7
5080,118.62660312652588,0.83
5081,118.62660312652588,0.84
5082,118.62660312652588,0.64
5083,118.74217748641968,0.97
5084,118.74217748641968,0.86
5085,118.7431800365448,0.9
5086,118.7431800365448,1.03
5087,118.7431800365448,0.83
5088,118.7431800365448,0.95
5089,118.8774745464325,1.04
5090,118.8774745464325,1.05
5091,118.8774745464325,1.07
5092,118.8774745464325,1.18
5093,118.8783175945282,0.96
5094,118.99397683143616,0.96
5095,118.99397683143616,1.03
5096,118.99397683143616,0.92
5097,118.99467539787292,0.89
5098,118.99467539787292,0.9
5099,119.11152291297913,0.73
5100,119.11152291297913,0.87
5101,119.11152291297913,0.85
5102,119.11152291297913,1.04
5103,119.11152291297913,0.88
5104,119.1125214099884,1.28
5105,119.24537420272827,1.12
5106,119.24537420272827,0.83
5107,119.24537420272827,1.0
5108,119.24537420272827,1.0
5109,119.24645686149597,1.06
5110,119.36235213279724,0.99
5111,119.36235213279724,1.25
5112,119.36235213279724,1.06
5113,119.36235213279724,1.12
5114,119.36235213279724,1.11
5115,119.47949266433716,0.97
5116,119.4799063205719,1.25
5117,119.4799063205719,1.09
5118,119.4799063205719,1.42
5119,119.4799063205719,1.1
5120,119.4799063205719,1.15
5121,119.61248230934143,1.07
5122,119.61339974403381,1.22
5123,119.61339974403381,0.88
5124,119.61339974403381,0.93
5125,119.61339974403381,1.13
5126,119.72932434082031,1.21
5127,119.72932434082031,1.02
5128,119.72932434082031,1.12
5129,119.72932434082031,1.04
5130,119.73034024238586,1.1
5131,119.8476243019104,1.08
5132,119.8476243019104,1.15
5133,119.84833121299744,1.55
5134,119.84833121299744,1.03
5135,119.84833121299744,1.15
5136,119.84833121299744,1.52
5137,119.98101305961609,0.67
5138,119.98101305961609,0.59
5139,119.98101305961609,0.66
5140,119.98101305961609,0.79
5141,119.9819769859314,0.79
5142,120.09866881370544,0.91
5143,120.09866881370544,0.66
5144,120.09866881370544,0.75
5145,120.0994029045105,0.61
5146,120.0994029045105,0.67
5147,120.2154369354248,0.83
5148,120.2154369354248,0.88
5149,120.2154369354248,1.63
5150,120.2154369354248,1.46
5151,120.2154369354248,1.07
5152,120.21651101112366,0.82
5153,120.34948372840881,0.88
5154,120.34948372840881,0.8
5155,120.34948372840881,0.84
5156,120.34948372840881,0.63
5157,120.34948372840881,0.82
5158,120.46675086021423,0.79
5159,120.46675086021423,1.09
5160,120.46675086021423,1.33
5161,120.46675086021423,1.58
5162,120.4677996635437,1.2
5163,120.5834047794342,1.1
5164,120.5834047794342,1.49
5165,120.5834047794342,0.94
5166,120.5834047794342,1.04
5167,120.58431959152222,0.94
5168,120.58431959152222,1.33
5169,120.7178373336792,0.71
5170,120.7178373336792,0.83
5171,120.7178373336792,0.74
5172,120.7178373336792,0.88
5173,120.7178373336792,0.63
5174,120.83448672294617,0.81
5175,120.83448672294617,0.83
5176,120.83448672294617,1.11
5177,120.83517336845398,0.82
5178,120.83517336845398,1.0
5179,120.95231175422668,1.25
5180,120.95231175422668,0.9
5181,120.95231175422668,1.17
5182,120.95231175422668,1.19
5183,120.95231175422668,1.49
5184,120.95330929756165,1.11
5185,121.08525347709656,1.09
5186,121.08525347709656,1.0
5187,121.08525347709656,1.03
5188,121.08626294136047,1.24
5189,121.08626294136047,1.21
5190,121.20309472084045,1.44
5191,121.20309472084045,1.02
5192,121.20309472084045,0.97
5193,121.20309472084045,1.18
5194,121.20309472084045,1.2
5195,121.31914925575256,1.1
5196,121.31914925575256,1.13
5197,121.3201630115509,1.25
5198,121.3201630115509,1.3
5199,121.3201630115509,1.13
5200,121.3201630115509,1.11
5201,121.45397925376892,1.31
5202,121.45397925376892,1.24
5203,121.45397925376892,1.2
5204,121.45397925376892,0.98
5205,121.45397925376892,1.09
5206,121.57035398483276,1.2
5207,121.57035398483276,1.2
5208,121.57035398483276,1.26
5209,121.57035398483276,1.22
5210,121.57035398483276,1.29
5211,121.68700385093689,0.93
5212,121.68700385093689,1.06
5213,121.68700385093689,1.01
5214,121.68700385093689,1.21
5215,121.68700385093689,1.25
5216,121.68700385093689,0.95
5217,121.82061171531677,1.23
5218,121.82161355018616,1.32
5219,121.82161355018616,1.09
5220,121.82260537147522,1.17
5221,121.82260537147522,1.25
5222,121.93782901763916,0.88
5223,121.93782901763916,0.93
5224,121.93782901763916,0.93
5225,121.93782901763916,0.76
5226,121.93782901763916,0.86
5227,122.05575656890869,1.02
5228,122.05575656890869,1.47
5229,122.05575656890869,1.27
5230,122.05669164657593,1.29
5231,122.05669164657593,0.95
5232,122.05669164657593,0.94
5233,122.19052243232727,0.87
5234,122.19105696678162,0.86
5235,122.19105696678162,0.89
5236,122.19105696678162,0.85
5237,122.19105696678162,1.07
5238,122.30673933029175,0.83
5239,122.30673933029175,1.08
5240,122.30673933029175,0.96
5241,122.30673933029175,1.01
5242,122.30673933029175,1.0
5243,122.42318296432495,1.31
5244,122.42318296432495,1.04
5245,122.42318296432495,1.27
5246,122.42318296432495,1.09
5247,122.42318296432495,1.07
5248,122.42318296432495,0.94
5249,122.55875849723816,1.29
5250,122.55875849723816,1.2
5251,122.55875849723816,1.08
5252,122.55875849723816,1.37
5253,122.55976891517639,1.13
5254,122.67474222183228,1.36
5255,122.67474222183228,1.27
5256,122.67474222183228,0.98
5257,122.67474222183228,1.09
5258,122.67574405670166,1.54
5259,122.79139494895935,1.39
5260,122.79139494895935,1.46
5261,122.79235219955444,1.13
5262,122.79235219955444,0.87
5263,122.79235219955444,0.61
5264,122.79235219955444,1.14
5265,122.9256808757782,0.96
5266,122.9256808757782,1.02
5267,122.9256808757782,0.86
5268,122.92659735679626,1.01
5269,122.92659735679626,1.12
5270,123.04366779327393,0.83
5271,123.04366779327393,1.01
5272,123.04366779327393,1.06
5273,123.04366779327393,1.17
5274,123.04366779327393,1.27
5275,123.16099619865417,0.96
5276,123.16099619865417,1.17
5277,123.16099619865417,1.07
5278,123.16099619865417,1.05
5279,123.16099619865417,1.2
5280,123.16099619865417,1.31
5281,123.2943754196167,1.34
5282,123.2943754196167,1.15
5283,123.2943754196167,1.13
5284,123.2943754196167,1.29
5285,123.29541611671448,1.18
5286,123.41100120544434,0.9
5287,123.41100120544434,1.02
5288,123.41100120544434,1.38
5289,123.41190981864929,1.15
5290,123.41190981864929,1.11
5291,123.52801418304443,1.34
5292,123.52892184257507,1.19
5293,123.52892184257507,1.25
5294,123.52995014190674,1.08
5295,123.52995014190674,1.31
5296,123.52995014190674,1.27
5297,123.66256618499756,0.97
5298,123.66256618499756,1.12
5299,123.66256618499756,1.26
5300,123.66349983215332,1.03
5301,123.66349983215332,1.49
5302,123.77942514419556,1.08
5303,123.77942514419556,1.35
5304,123.77942514419556,0.9
5305,123.77942514419556,1.29
5306,123.77942514419556,1.49
5307,123.89587259292603,0.83
5308,123.8968825340271,0.81
5309,123.8968825340271,0.62
5310,123.8968825340271,0.6
5311,123.8968825340271,0.64
5312,123.8968825340271,0.65
5313,124.02979803085327,0.51
5314,124.02979803085327,0.55
5315,124.02979803085327,0.46
5316,124.02979803085327,0.8
5317,124.02979803085327,0.93
5318,124.14755010604858,1.21
5319,124.14755010604858,1.08
5320,124.14755010604858,0.83
5321,124.14755010604858,1.04
5322,124.14755010604858,1.04
5323,124.2645492553711,1.21
5324,124.2645492553711,1.14
5325,124.2645492553711,1.31
5326,124.2645492553711,0.92
5327,124.2645492553711,0.99
5328,124.26555943489075,1.05
5329,124.39776062965393,1.01
5330,124.39844179153442,0.8
5331,124.39844179153442,0.93
5332,124.39844179153442,0.96
5333,124.39844179153442,0.73
5334,124.51572108268738,0.9
5335,124.51572108268738,1.02
5336,124.51572108268738,0.98
5337,124.51572108268738,0.88
5338,124.51572108268738,0.99
5339,124.63239693641663,0.85
5340,124.63239693641663,0.89
5341,124.63239693641663,1.04
5342,124.63239693641663,0.78
5343,124.63344120979309,0.89
5344,124.63344120979309,0.93
5345,124.76602983474731,0.94
5346,124.76702547073364,0.95
5347,124.76702547073364,1.16
5348,124.76702547073364,1.11
5349,124.76702547073364,1.17
5350,124.8828375339508,1.03
5351,124.8828375339508,1.08
5352,124.88378643989563,0.94
5353,124.88378643989563,1.1
5354,124.88378643989563,1.05
5355,125.00143623352051,0.92
5356,125.00143623352051,1.12
5357,125.00143623352051,1.12
5358,125.00143623352051,1.06
5359,125.00243782997131,1.08
5360,125.00243782997131,1.03
5361,125.13420104980469,1.17
5362,125.13420104980469,1.24
5363,125.13420104980469,1.19
5364,125.13420104980469,1.38
5365,125.13420104980469,1.18
5366,125.25227451324463,1.27
5367,125.25227451324463,1.28
5368,125.25227451324463,1.24
5369,125.25227451324463,1.29
5370,125.25331974029541,1.22
5371,125.36888766288757,1.3
5372,125.36888766288757,1.44
5373,125.36888766288757,1.0
5374,125.36888766288757,0.98
5375,125.36888766288757,1.0
5376,125.3698980808258,0.98
5377,125.50256061553955,1.04
5378,125.50256061553955,0.91
5379,125.50256061553955,1.29
5380,125.50256061553955,0.92
5381,125.50360751152039,0.92
5382,125.6195936203003,1.37
5383,125.6195936203003,1.38
5384,125.6195936203003,1.53
5385,125.62054467201233,1.3
5386,125.62054467201233,1.37
5387,125.7366955280304,0.98
5388,125.7366955280304,0.83
5389,125.7366955280304,0.98
5390,125.7366955280304,0.88
5391,125.7366955280304,0.81
5392,125.7366955280304,0.9
5393,125.87039971351624,0.94
5394,125.87039971351624,1.17
5395,125.87039971351624,1.43
5396,125.87109208106995,1.46
5397,125.87109208106995,1.0
5398,125.98851871490479,0.96
5399,125.98851871490479,0.96
5400,125.98851871490479,0.99
5401,125.98851871490479,1.23
5402,125.98851871490479,1.21
5403,126.10546445846558,1.1
5404,126.10546445846558,0.92
5405,126.10546445846558,0.88
5406,126.10546445846558,1.12
5407,126.1064703464508,0.94
5408,126.1064703464508,1.01
5409,126.23957347869873,1.02
5410,126.23957347869873,0.67
5411,126.24007606506348,0.9
5412,126.24007606506348,0.93
5413,126.24007606506348,0.92
5414,126.35587477684021,1.1
5415,126.35587477684021,1.04
5416,126.35587477684021,1.18
5417,126.35587477684021,1.23
5418,126.35587477684021,1.22
5419,126.47228527069092,1.09
5420,126.47228527069092,1.29
5421,126.47228527069092,0.8
5422,126.47228527069092,0.6
5423,126.47228527069092,0.64
5424,126.47228527069092,0.63
5425,126.60807943344116,0.65
5426,126.60807943344116,0.57
5427,126.60807943344116,1.1
5428,126.60807943344116,0.67
5429,126.60807943344116,0.66
5430,126.7241678237915,0.77
5431,126.7241678237915,0.76
5432,126.7241678237915,0.59
5433,126.7241678237915,0.84
5434,126.7241678237915,0.69
5435,126.8423388004303,0.82
5436,126.8423388004303,0.84
5437,126.84302997589111,1.63
5438,126.84302997589111,1.18
5439,126.84302997589111,1.42
5440,126.84302997589111,1.23
5441,126.97484374046326,1.19
5442,126.97484374046326,0.68
5443,126.97484374046326,0.67
5444,126.97484374046326,0.64
5445,126.97589683532715,0.52
5446,127.09230303764343,0.63
5447,127.09230303764343,0.6
5448,127.09230303764343,0.64
5449,127.09334516525269,0.8
5450,127.09334516525269,0.97
5451,127.20940780639648,1.31
5452,127.20940780639648,1.23
5453,127.20940780639648,1.38
5454,127.20940780639648,1.39
5455,127.20940780639648,1.2
5456,127.20940780639648,1.08
5457,127.34348607063293,0.85
5458,127.34438562393188,0.8
5459,127.34438562393188,0.75
5460,127.34438562393188,0.94
5461,127.34438562393188,1.62
5462,127.46110272407532,1.33
5463,127.46110272407532,0.86
5464,127.46110272407532,0.48
5465,127.46110272407532,0.38
5466,127.46110272407532,0.32
5467,127.57659959793091,0.35
5468,127.57659959793091,1.68
5469,127.5775716304779,0.84
5470,127.57773923873901,0.63
5471,127.57773923873901,1.59
5472,127.57773923873901,1.56
5473,127.71144556999207,2.11
5474,127.71144556999207,2.26
5475,127.71144556999207,0.84
5476,127.71244788169861,1.47
5477,127.71244788169861,0.71
5478,127.82758498191833,0.36
5479,127.82758498191833,2.06
5480,127.82758498191833,0.62
5481,127.82758498191833,0.29
5482,127.82848143577576,0.32
5483,127.94613599777222,0.63
5484,127.94613599777222,0.41
5485,127.94613599777222,0.36
5486,127.94613599777222,0.27
5487,127.94613599777222,0.46
5488,127.94613599777222,0.33
5489,128.07843899726868,0.38
5490,128.07843899726868,0.37
5491,128.07843899726868,0.22
5492,128.07843899726868,0.35
5493,128.0794849395752,0.38
5494,128.19660925865173,0.37
5495,128.19660925865173,1.06
5496,128.19660925865173,0.68
5497,128.19660925865173,0.38
5498,128.19660925865173,0.39
5499,128.31322383880615,1.38
5500,128.31322383880615,0.43
5501,128.31322383880615,0.33
5502,128.31322383880615,0.22
5503,128.31322383880615,1.05
5504,128.31423330307007,0.76
5505,128.44761896133423,0.55
5506,128.44761896133423,0.39
5507,128.44761896133423,0.41
5508,128.44761896133423,0.32
5509,128.44761896133423,0.31
5510,128.56356525421143,0.35
5511,128.56356525421143,0.42
5512,128.56449389457703,0.35
5513,128.56449389457703,0.49
5514,128.56449389457703,0.61
5515,128.68185091018677,0.69
5516,128.68185091018677,0.54
5517,128.68185091018677,1.61
5518,128.68185091018677,1.03
5519,128.68284797668457,0.76
5520,128.68284797668457,0.75
5521,128.8161301612854,0.54
5522,128.8161301612854,0.41
5523,128.8161301612854,0.46
5524,128.8161301612854,0.38
5525,128.8161301612854,0.36
5526,128.93318557739258,0.37
5527,128.93318557739258,0.43
5528,128.93318557739258,0.73
5529,128.93318557739258,0.49
5530,128.93318557739258,0.54
5531,129.05039191246033,0.48
5532,129.05039191246033,0.58
5533,129.05039191246033,0.49
5534,129.05110907554626,0.58
5535,129.05110907554626,0.65
5536,129.05110907554626,0.7
5537,129.18461298942566,0.59
5538,129.18461298942566,0.59
5539,129.18461298942566,0.62
5540,129.18461298942566,1.62
5541,129.18461298942566,1.26
5542,129.30151987075806,1.27
5543,129.30151987075806,1.33
5544,129.30151987075806,0.89
5545,129.30244851112366,0.99
5546,129.30244851112366,1.11
5547,129.4176197052002,0.74
5548,129.4176197052002,0.8
5549,129.4176197052002,0.73
5550,129.4176197052002,0.55
5551,129.4176197052002,1.1
5552,129.4176197052002,0.88
5553,129.55157113075256,0.7
5554,129.55245637893677,0.73
5555,129.55245637893677,0.65
5556,129.55245637893677,0.72
5557,129.55245637893677,0.61
5558,129.66865873336792,1.07
5559,129.66865873336792,1.35
5560,129.66865873336792,1.26
5561,129.66865873336792,1.44
5562,129.66865873336792,0.91
5563,129.78665590286255,0.74
5564,129.78665590286255,1.21
5565,129.78665590286255,1.19
5566,129.78735542297363,0.79
5567,129.78735542297363,0.89
5568,129.78735542297363,0.63
5569,129.9197223186493,1.56
5570,129.92046427726746,1.13
5571,129.92046427726746,0.63
5572,129.92046427726746,0.51
5573,129.92046427726746,0.49
5574,130.03764271736145,1.5
5575,130.03764271736145,0.84
5576,130.03764271736145,0.68
5577,130.03764271736145,0.59
5578,130.03853273391724,1.47
5579,130.15394496917725,0.95
5580,130.15394496917725,1.04
5581,130.15394496917725,1.13
5582,130.15394496917725,0.75
5583,130.15394496917725,0.93
5584,130.15495538711548,1.03
5585,130.2886312007904,1.18
5586,130.28908681869507,0.84
5587,130.28908681869507,1.58
5588,130.28908681869507,0.98
5589,130.28908681869507,0.91
5590,130.40482568740845,0.77
5591,130.40482568740845,0.64
5592,130.40482568740845,1.01
5593,130.40482568740845,0.81
5594,130.40482568740845,1.54
5595,130.5213451385498,0.72
5596,130.5213451385498,0.44
5597,130.5213451385498,0.31
5598,130.5213451385498,0.35
5599,130.52234745025635,1.11
5600,130.52234745025635,0.72
5601,130.65543913841248,1.06
5602,130.65543913841248,1.34
5603,130.65543913841248,0.7
5604,130.65543913841248,0.65
5605,130.65651726722717,0.57
5606,130.77267169952393,2.46
5607,130.773535490036,2.43
5608,130.773535490036,1.18
5609,130.773535490036,0.79
5610,130.773535490036,0.65
5611,130.89114117622375,0.36
5612,130.89114117622375,0.56
5613,130.89114117622375,0.48
5614,130.89114117622375,0.71
5615,130.89114117622375,1.63
5616,130.89214324951172,0.47
5617,131.0240204334259,0.35
5618,131.0240204334259,0.22
5619,131.0240204334259,0.14
5620,131.0250849723816,0.12
5621,131.0250849723816,0.19
5622,131.14151811599731,0.39
5623,131.14151811599731,0.52
5624,131.1425278186798,0.27
5625,131.1425278186798,0.24
5626,131.1425278186798,0.26
5627,131.2585687637329,0.36
5628,131.2585687637329,0.32
5629,131.2585687637329,0.5
5630,131.2585687637329,0.47
5631,131.25953316688538,0.33
5632,131.25953316688538,0.36
5633,131.39253568649292,0.46
5634,131.39253568649292,0.66
5635,131.39253568649292,0.65
5636,131.39253568649292,0.41
5637,131.3935854434967,0.41
5638,131.50979733467102,0.6
5639,131.50979733467102,0.58
5640,131.50979733467102,0.63
5641,131.50979733467102,0.39
5642,131.50979733467102,0.71
5643,131.62567687034607,0.7
5644,131.62567687034607,0.55
5645,131.62567687034607,0.51
5646,131.6266794204712,0.46
5647,131.6266794204712,0.99
5648,131.6266794204712,0.8
5649,131.75996899604797,0.64
5650,131.75996899604797,0.5
5651,131.75996899604797,0.36
5652,131.76101636886597,0.4
5653,131.76101636886597,0.39
5654,131.87765860557556,0.42
5655,131.87765860557556,0.38
5656,131.87765860557556,1.39
5657,131.87765860557556,1.08
5658,131.87765860557556,1.04
5659,131.99421429634094,0.71
5660,131.99421429634094,0.7
5661,131.99421429634094,0.98
5662,131.99421429634094,1.38
5663,131.99565649032593,0.57
5664,131.99565649032593,2.17
5665,132.12900757789612,0.71
5666,132.12947797775269,0.29
5667,132.12947797775269,0.26
5668,132.12947797775269,0.23
5669,132.12947797775269,0.25
5670,132.2458620071411,0.2
5671,132.2458620071411,0.4
5672,132.2458620071411,0.19
5673,132.2458620071411,0.14
5674,132.2458620071411,0.15
5675,132.3626959323883,0.11
5676,132.3626959323883,0.25
5677,132.3626959323883,0.21
5678,132.36360788345337,0.2
5679,132.36360788345337,0.19
5680,132.36360788345337,0.35
5681,132.49562430381775,0.29
5682,132.49668622016907,0.23
5683,132.49668622016907,0.23
5684,132.49691796302795,0.28
5685,132.49691796302795,0.28
5686,132.61296105384827,0.34
5687,132.61296105384827,0.21
5688,132.61296105384827,0.33
5689,132.61296105384827,0.32
5690,132.61296105384827,0.27
5691,132.73084616661072,0.31
5692,132.73084616661072,0.27
5693,132.73110270500183,0.29
5694,132.73118090629578,0.37
5695,132.73118090629578,0.33
5696,132.73138880729675,0.69
5697,132.86452841758728,0.58
5698,132.86452841758728,0.57
5699,132.86452841758728,1.55
5700,132.86452841758728,1.09
5701,132.86452841758728,0.63
5702,132.98300957679749,0.48
5703,132.98300957679749,0.36
5704,132.98300957679749,0.35
5705,132.98300957679749,0.37
5706,132.98300957679749,0.35
5707,133.09891510009766,0.45
5708,133.09891510009766,0.45
5709,133.09987688064575,0.48
5710,133.09987688064575,0.92
5711,133.09987688064575,0.58
5712,133.09987688064575,0.58
5713,133.23256134986877,0.5
5714,133.23256134986877,1.58
5715,133.23357033729553,1.29
5716,133.23357033729553,0.54
5717,133.23357033729553,0.42
5718,133.34961986541748,0.35
5719,133.34961986541748,0.35
5720,133.34961986541748,1.04
5721,133.35057401657104,0.87
5722,133.35057401657104,0.66
5723,133.46653842926025,0.48
5724,133.46653842926025,0.64
5725,133.46653842926025,0.5
5726,133.46653842926025,0.71
5727,133.46653842926025,0.6
5728,133.46653842926025,0.53
5729,133.60054922103882,0.62
5730,133.60054922103882,1.3
5731,133.60054922103882,1.49
5732,133.60154175758362,0.62
5733,133.6016664505005,0.43
5734,133.7167398929596,0.28
5735,133.7167398929596,0.29
5736,133.7178497314453,0.26
5737,133.7178497314453,0.33
5738,133.7178497314453,0.39
5739,133.83454728126526,0.42
5740,133.8355438709259,0.43
5741,133.8355438709259,0.33
5742,133.8355438709259,0.37
5743,133.8355438709259,0.5
5744,133.8355438709259,0.63
5745,133.9684820175171,1.14
5746,133.9684820175171,0.85
5747,133.9684820175171,0.68
5748,133.9684820175171,0.74
5749,133.9684820175171,0.55
5750,134.0862476825714,0.58
5751,134.08648467063904,1.57
5752,134.08648467063904,0.81
5753,134.08648467063904,0.56
5754,134.08648467063904,0.68
5755,134.20261454582214,0.63
5756,134.20261454582214,0.47
5757,134.20261454582214,0.49
5758,134.20261454582214,0.39
5759,134.20360779762268,0.42
5760,134.20360779762268,0.41
5761,134.33674955368042,0.39
5762,134.33674955368042,0.51
5763,134.33674955368042,0.55
5764,134.33674955368042,0.49
5765,134.33674955368042,0.57
5766,134.453866481781,0.58
5767,134.453866481781,0.48
5768,134.453866481781,0.59
5769,134.453866481781,0.56
5770,134.453866481781,0.71
5771,134.57040405273438,0.63
5772,134.57040405273438,1.01
5773,134.57040405273438,0.62
5774,134.57097363471985,1.28
5775,134.57106018066406,1.25
5776,134.57106018066406,1.2
5777,134.70441007614136,1.17
5778,134.70441007614136,1.06
5779,134.70441007614136,1.0
5780,134.70441007614136,1.14
5781,134.70441007614136,0.96
5782,134.82179260253906,1.22
5783,134.82179260253906,1.1
5784,134.82179260253906,1.3
5785,134.82179260253906,1.58
5786,134.82179260253906,1.31
5787,134.94006752967834,1.33
5788,134.94006752967834,1.08
5789,134.94006752967834,0.93
5790,134.94006752967834,1.02
5791,134.94006752967834,1.12
5792,134.94006752967834,1.16
5793,135.0728838443756,1.24
5794,135.0728838443756,1.21
5795,135.0728838443756,1.19
5796,135.0728838443756,1.14
5797,135.0728838443756,1.28
5798,135.19004154205322,1.26
5799,135.19103598594666,1.3
5800,135.19103598594666,1.09
5801,135.19103598594666,1.19
5802,135.19103598594666,1.26
5803,135.30730366706848,1.19
5804,135.30730366706848,0.82
5805,135.30730366706848,1.28
5806,135.30730366706848,0.98
5807,135.30730366706848,1.1
5808,135.30829620361328,1.07
5809,135.4419140815735,1.03
5810,135.4419140815735,1.1
5811,135.4419140815735,1.2
5812,135.4419140815735,1.43
5813,135.4419140815735,1.3
5814,135.55836749076843,1.44
5815,135.55836749076843,1.28
5816,135.55836749076843,1.15
5817,135.55836749076843,1.39
5818,135.55836749076843,1.29
5819,135.67453575134277,1.21
5820,135.67453575134277,1.3
5821,135.67453575134277,1.46
5822,135.67559909820557,1.04
5823,135.67559909820557,1.03
5824,135.67559909820557,0.9
5825,135.80908274650574,1.1
5826,135.80908274650574,1.07
5827,135.80908274650574,1.1
5828,135.80908274650574,0.86
5829,135.80908274650574,0.87
5830,135.92661714553833,1.08
5831,135.92661714553833,0.98
5832,135.92661714553833,1.25
5833,135.92761969566345,1.23
5834,135.92761969566345,1.44
5835,136.0433099269867,0.88
5836,136.0433099269867,0.99
5837,136.0433099269867,0.99
5838,136.04435539245605,1.13
5839,136.04435539245605,1.08
5840,136.04435539245605,1.08
5841,136.17722034454346,1.29
5842,136.1781928539276,1.44
